row_count,gb_char,utf_bytes,unicode_id,unknown
5248,孕,D4D0,5B55,E5AD95
5249,匝,D4D1,531D,E58C9D
5250,砸,D4D2,7838,E7A0B8
5251,杂,D4D3,6742,E69D82
5252,栽,D4D4,683D,E6A0BD
5253,哉,D4D5,54C9,E59389
5254,灾,D4D6,707E,E781BE
5255,宰,D4D7,5BB0,E5AEB0
5256,载,D4D8,8F7D,E8BDBD
5257,再,D4D9,518D,E5868D
5258,在,D4DA,5728,E59CA8
5259,咱,D4DB,54B1,E592B1
5260,攒,D4DC,6512,E69492
5261,暂,D4DD,6682,E69A82
5262,赞,D4DE,8D5E,E8B59E
5263,赃,D4DF,8D43,E8B583
5264,脏,D4E0,810F,E8848F
5265,葬,D4E1,846C,E891AC
5266,遭,D4E2,906D,E981AD
5267,糟,D4E3,7CDF,E7B39F
5268,凿,D4E4,51FF,E587BF
5269,藻,D4E5,85FB,E897BB
5270,枣,D4E6,67A3,E69EA3
5271,早,D4E7,65E9,E697A9
5272,澡,D4E8,6FA1,E6BEA1
5273,蚤,D4E9,86A4,E89AA4
5274,躁,D4EA,8E81,E8BA81
5275,噪,D4EB,566A,E599AA
5276,造,D4EC,9020,E980A0
5277,皂,D4ED,7682,E79A82
5278,灶,D4EE,7076,E781B6
5279,燥,D4EF,71E5,E787A5
5280,责,D4F0,8D23,E8B4A3
5281,择,D4F1,62E9,E68BA9
5282,则,D4F2,5219,E58899
5283,泽,D4F3,6CFD,E6B3BD
5284,贼,D4F4,8D3C,E8B4BC
5285,怎,D4F5,600E,E6808E
5286,增,D4F6,589E,E5A29E
5287,憎,D4F7,618E,E6868E
5288,曾,D4F8,66FE,E69BBE
5289,赠,D4F9,8D60,E8B5A0
5290,扎,D4FA,624E,E6898E
5291,喳,D4FB,55B3,E596B3
5292,渣,D4FC,6E23,E6B8A3
5293,札,D4FD,672D,E69CAD
5294,轧,D4FE,8F67,E8BDA7
5301,铡,D5A1,94E1,E993A1
5302,闸,D5A2,95F8,E997B8
5303,眨,D5A3,7728,E79CA8
5304,栅,D5A4,6805,E6A085
5305,榨,D5A5,69A8,E6A6A8
5306,咋,D5A6,548B,E5928B
5307,乍,D5A7,4E4D,E4B98D
5308,炸,D5A8,70B8,E782B8
5309,诈,D5A9,8BC8,E8AF88
5310,摘,D5AA,6458,E69198
5311,斋,D5AB,658B,E6968B
5312,宅,D5AC,5B85,E5AE85
5313,窄,D5AD,7A84,E7AA84
5314,债,D5AE,503A,E580BA
5315,寨,D5AF,5BE8,E5AFA8
5316,瞻,D5B0,77BB,E79EBB
5317,毡,D5B1,6BE1,E6AFA1
5318,詹,D5B2,8A79,E8A9B9
5319,粘,D5B3,7C98,E7B298
5320,沾,D5B4,6CBE,E6B2BE
5321,盏,D5B5,76CF,E79B8F
5322,斩,D5B6,65A9,E696A9
5323,辗,D5B7,8F97,E8BE97
5324,崭,D5B8,5D2D,E5B4AD
5325,展,D5B9,5C55,E5B195
5326,蘸,D5BA,8638,E898B8
5327,栈,D5BB,6808,E6A088
5328,占,D5BC,5360,E58DA0
5329,战,D5BD,6218,E68898
5330,站,D5BE,7AD9,E7AB99
5331,湛,D5BF,6E5B,E6B99B
5332,绽,D5C0,7EFD,E7BBBD
5333,樟,D5C1,6A1F,E6A89F
5334,章,D5C2,7AE0,E7ABA0
5335,彰,D5C3,5F70,E5BDB0
5336,漳,D5C4,6F33,E6BCB3
5337,张,D5C5,5F20,E5BCA0
5338,掌,D5C6,638C,E68E8C
5339,涨,D5C7,6DA8,E6B6A8
5340,杖,D5C8,6756,E69D96
5341,丈,D5C9,4E08,E4B888
5342,帐,D5CA,5E10,E5B890
5343,账,D5CB,8D26,E8B4A6
5344,仗,D5CC,4ED7,E4BB97
5345,胀,D5CD,80C0,E88380
5346,瘴,D5CE,7634,E798B4
5347,障,D5CF,969C,E99A9C
5348,招,D5D0,62DB,E68B9B
5349,昭,D5D1,662D,E698AD
5350,找,D5D2,627E,E689BE
5351,沼,D5D3,6CBC,E6B2BC
5352,赵,D5D4,8D75,E8B5B5
5353,照,D5D5,7167,E785A7
5354,罩,D5D6,7F69,E7BDA9
5355,兆,D5D7,5146,E58586
5356,肇,D5D8,8087,E88287
5357,召,D5D9,53EC,E58FAC
5358,遮,D5DA,906E,E981AE
5359,折,D5DB,6298,E68A98
5360,哲,D5DC,54F2,E593B2
5361,蛰,D5DD,86F0,E89BB0
5362,辙,D5DE,8F99,E8BE99
5363,者,D5DF,8005,E88085
5364,锗,D5E0,9517,E99497
5365,蔗,D5E1,8517,E89497
5366,这,D5E2,8FD9,E8BF99
5367,浙,D5E3,6D59,E6B599
5368,珍,D5E4,73CD,E78F8D
5369,斟,D5E5,659F,E6969F
5370,真,D5E6,771F,E79C9F
5371,甄,D5E7,7504,E79484
5372,砧,D5E8,7827,E7A0A7
5373,臻,D5E9,81FB,E887BB
5374,贞,D5EA,8D1E,E8B49E
5375,针,D5EB,9488,E99288
5376,侦,D5EC,4FA6,E4BEA6
5377,枕,D5ED,6795,E69E95
5378,疹,D5EE,75B9,E796B9
5379,诊,D5EF,8BCA,E8AF8A
5380,震,D5F0,9707,E99C87
5381,振,D5F1,632F,E68CAF
5382,镇,D5F2,9547,E99587
5383,阵,D5F3,9635,E998B5
5384,蒸,D5F4,84B8,E892B8
5385,挣,D5F5,6323,E68CA3
5386,睁,D5F6,7741,E79D81
5387,征,D5F7,5F81,E5BE81
5388,狰,D5F8,72F0,E78BB0
5389,争,D5F9,4E89,E4BA89
5390,怔,D5FA,6014,E68094
5391,整,D5FB,6574,E695B4
5392,拯,D5FC,62EF,E68BAF
5393,正,D5FD,6B63,E6ADA3
5394,政,D5FE,653F,E694BF
5401,帧,D6A1,5E27,E5B8A7
5402,症,D6A2,75C7,E79787
5403,郑,D6A3,90D1,E98391
5404,证,D6A4,8BC1,E8AF81
5405,芝,D6A5,829D,E88A9D
5406,枝,D6A6,679D,E69E9D
5407,支,D6A7,652F,E694AF
5408,吱,D6A8,5431,E590B1
5409,蜘,D6A9,8718,E89C98
5410,知,D6AA,77E5,E79FA5
5411,肢,D6AB,80A2,E882A2
5412,脂,D6AC,8102,E88482
5413,汁,D6AD,6C41,E6B181
5414,之,D6AE,4E4B,E4B98B
5415,织,D6AF,7EC7,E7BB87
5416,职,D6B0,804C,E8818C
5417,直,D6B1,76F4,E79BB4
5418,植,D6B2,690D,E6A48D
5419,殖,D6B3,6B96,E6AE96
5420,执,D6B4,6267,E689A7
5421,值,D6B5,503C,E580BC
5422,侄,D6B6,4F84,E4BE84
5423,址,D6B7,5740,E59D80
5424,指,D6B8,6307,E68C87
5425,止,D6B9,6B62,E6ADA2
5426,趾,D6BA,8DBE,E8B6BE
5427,只,D6BB,53EA,E58FAA
5428,旨,D6BC,65E8,E697A8
5429,纸,D6BD,7EB8,E7BAB8
5430,志,D6BE,5FD7,E5BF97
5431,挚,D6BF,631A,E68C9A
5432,掷,D6C0,63B7,E68EB7
5433,至,D6C1,81F3,E887B3
5434,致,D6C2,81F4,E887B4
5435,置,D6C3,7F6E,E7BDAE
5436,帜,D6C4,5E1C,E5B89C
5437,峙,D6C5,5CD9,E5B399
5438,制,D6C6,5236,E588B6
5439,智,D6C7,667A,E699BA
5440,秩,D6C8,79E9,E7A7A9
5441,稚,D6C9,7A1A,E7A89A
5442,质,D6CA,8D28,E8B4A8
5443,炙,D6CB,7099,E78299
5444,痔,D6CC,75D4,E79794
5445,滞,D6CD,6EDE,E6BB9E
5446,治,D6CE,6CBB,E6B2BB
5447,窒,D6CF,7A92,E7AA92
5448,中,D6D0,4E2D,E4B8AD
5449,盅,D6D1,76C5,E79B85
5450,忠,D6D2,5FE0,E5BFA0
5451,钟,D6D3,949F,E9929F
5452,衷,D6D4,8877,E8A1B7
5453,终,D6D5,7EC8,E7BB88
5454,种,D6D6,79CD,E7A78D
5455,肿,D6D7,80BF,E882BF
5456,重,D6D8,91CD,E9878D
5457,仲,D6D9,4EF2,E4BBB2
5458,众,D6DA,4F17,E4BC97
5459,舟,D6DB,821F,E8889F
5460,周,D6DC,5468,E591A8
5461,州,D6DD,5DDE,E5B79E
5462,洲,D6DE,6D32,E6B4B2
5463,诌,D6DF,8BCC,E8AF8C
5464,粥,D6E0,7CA5,E7B2A5
5465,轴,D6E1,8F74,E8BDB4
5466,肘,D6E2,8098,E88298
5467,帚,D6E3,5E1A,E5B89A
5468,咒,D6E4,5492,E59292
5469,皱,D6E5,76B1,E79AB1
5470,宙,D6E6,5B99,E5AE99
5471,昼,D6E7,663C,E698BC
5472,骤,D6E8,9AA4,E9AAA4
5473,珠,D6E9,73E0,E78FA0
5474,株,D6EA,682A,E6A0AA
5475,蛛,D6EB,86DB,E89B9B
5476,朱,D6EC,6731,E69CB1
5477,猪,D6ED,732A,E78CAA
5478,诸,D6EE,8BF8,E8AFB8
5479,诛,D6EF,8BDB,E8AF9B
5480,逐,D6F0,9010,E98090
5481,竹,D6F1,7AF9,E7ABB9
5482,烛,D6F2,70DB,E7839B
5483,煮,D6F3,716E,E785AE
5484,拄,D6F4,62C4,E68B84
5485,瞩,D6F5,77A9,E79EA9
5486,嘱,D6F6,5631,E598B1
5487,主,D6F7,4E3B,E4B8BB
5488,著,D6F8,8457,E89197
5489,柱,D6F9,67F1,E69FB1
5490,助,D6FA,52A9,E58AA9
5491,蛀,D6FB,86C0,E89B80
5492,贮,D6FC,8D2E,E8B4AE
5493,铸,D6FD,94F8,E993B8
5494,筑,D6FE,7B51,E7AD91
5501,住,D7A1,4F4F,E4BD8F
5502,注,D7A2,6CE8,E6B3A8
5503,祝,D7A3,795D,E7A59D
5504,驻,D7A4,9A7B,E9A9BB
5505,抓,D7A5,6293,E68A93
5506,爪,D7A6,722A,E788AA
5507,拽,D7A7,62FD,E68BBD
5508,专,D7A8,4E13,E4B893
5509,砖,D7A9,7816,E7A096
5510,转,D7AA,8F6C,E8BDAC
5511,撰,D7AB,64B0,E692B0
5512,赚,D7AC,8D5A,E8B59A
5513,篆,D7AD,7BC6,E7AF86
5514,桩,D7AE,6869,E6A1A9
5515,庄,D7AF,5E84,E5BA84
5516,装,D7B0,88C5,E8A385
5517,妆,D7B1,5986,E5A686
5518,撞,D7B2,649E,E6929E
5519,壮,D7B3,58EE,E5A3AE
5520,状,D7B4,72B6,E78AB6
5521,椎,D7B5,690E,E6A48E
5522,锥,D7B6,9525,E994A5
5523,追,D7B7,8FFD,E8BFBD
5524,赘,D7B8,8D58,E8B598
5525,坠,D7B9,5760,E59DA0
5526,缀,D7BA,7F00,E7BC80
5527,谆,D7BB,8C06,E8B086
5528,准,D7BC,51C6,E58786
5529,捉,D7BD,6349,E68D89
5530,拙,D7BE,62D9,E68B99
5531,卓,D7BF,5353,E58D93
5532,桌,D7C0,684C,E6A18C
5533,琢,D7C1,7422,E790A2
5534,茁,D7C2,8301,E88C81
5535,酌,D7C3,914C,E9858C
5536,啄,D7C4,5544,E59584
5537,着,D7C5,7740,E79D80
5538,灼,D7C6,707C,E781BC
5539,浊,D7C7,6D4A,E6B58A
5540,兹,D7C8,5179,E585B9
5541,咨,D7C9,54A8,E592A8
5542,资,D7CA,8D44,E8B584
5543,姿,D7CB,59FF,E5A7BF
5544,滋,D7CC,6ECB,E6BB8B
5545,淄,D7CD,6DC4,E6B784
5546,孜,D7CE,5B5C,E5AD9C
5547,紫,D7CF,7D2B,E7B4AB
5548,仔,D7D0,4ED4,E4BB94
5549,籽,D7D1,7C7D,E7B1BD
5550,滓,D7D2,6ED3,E6BB93
5551,子,D7D3,5B50,E5AD90
5552,自,D7D4,81EA,E887AA
5553,渍,D7D5,6E0D,E6B88D
5554,字,D7D6,5B57,E5AD97
5555,鬃,D7D7,9B03,E9AC83
5556,棕,D7D8,68D5,E6A395
5557,踪,D7D9,8E2A,E8B8AA
5558,宗,D7DA,5B97,E5AE97
5559,综,D7DB,7EFC,E7BBBC
5560,总,D7DC,603B,E680BB
5561,纵,D7DD,7EB5,E7BAB5
5562,邹,D7DE,90B9,E982B9
5563,走,D7DF,8D70,E8B5B0
5564,奏,D7E0,594F,E5A58F
5565,揍,D7E1,63CD,E68F8D
5566,租,D7E2,79DF,E7A79F
5567,足,D7E3,8DB3,E8B6B3
5568,卒,D7E4,5352,E58D92
5569,族,D7E5,65CF,E6978F
5570,祖,D7E6,7956,E7A596
5571,诅,D7E7,8BC5,E8AF85
5572,阻,D7E8,963B,E998BB
5573,组,D7E9,7EC4,E7BB84
5574,钻,D7EA,94BB,E992BB
5575,纂,D7EB,7E82,E7BA82
5576,嘴,D7EC,5634,E598B4
5577,醉,D7ED,9189,E98689
5578,最,D7EE,6700,E69C80
5579,罪,D7EF,7F6A,E7BDAA
5580,尊,D7F0,5C0A,E5B08A
5581,遵,D7F1,9075,E981B5
5582,昨,D7F2,6628,E698A8
5583,左,D7F3,5DE6,E5B7A6
5584,佐,D7F4,4F50,E4BD90
5585,柞,D7F5,67DE,E69F9E
5586,做,D7F6,505A,E5819A
5587,作,D7F7,4F5C,E4BD9C
5588,坐,D7F8,5750,E59D90
5589,座,D7F9,5EA7,E5BAA7
